# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -B 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
02:35:41 AM      0.00   1556.00  33823.00      0.00  34605.00      0.00      0.00      0.00      0.00
02:35:42 AM      0.00     96.00  39548.00      0.00  65686.00      0.00      0.00      0.00      0.00
02:35:43 AM      0.00    884.00  73717.00      0.00  61568.00      0.00      0.00      0.00      0.00
02:35:44 AM      0.00   6900.00  38978.00      0.00  50057.00      0.00      0.00      0.00      0.00
02:35:45 AM      0.00    140.00  44076.00      0.00  33716.00      0.00      0.00      0.00      0.00
02:35:46 AM      0.00    324.00  49039.00      0.00  81884.00      0.00      0.00      0.00      0.00
02:35:47 AM      0.00    256.00  41504.00      0.00  48690.00      0.00      0.00      0.00      0.00
02:35:48 AM      0.00    204.00  38419.00      0.00  40966.00      0.00      0.00      0.00      0.00
02:35:49 AM      0.00    316.00  38290.00      0.00  58825.00      0.00      0.00      0.00      0.00
02:35:50 AM      0.00   9696.00  37858.00      0.00  49652.00      0.00      0.00      0.00      0.00
02:35:51 AM      0.00   2580.00  41552.00      0.00  42096.00      0.00      0.00      0.00      0.00
02:35:52 AM      0.00    116.00  43687.00      0.00  42141.00      0.00      0.00      0.00      0.00
02:35:53 AM      0.00    464.00  41672.00      0.00  52255.00      0.00      0.00      0.00      0.00
02:35:54 AM      0.00   4484.00  45230.00      0.00  30803.00      0.00      0.00      0.00      0.00
02:35:55 AM      0.00     44.00  42347.00      0.00  93424.00      0.00      0.00      0.00      0.00
02:35:56 AM      0.00    660.00  63598.00      0.00  43188.00      0.00      0.00      0.00      0.00
02:35:57 AM      0.00   1504.00  37347.00      0.00  45339.00      0.00      0.00      0.00      0.00
02:35:58 AM      0.00    432.00  46055.00      0.00  41730.00      0.00      0.00      0.00      0.00
02:35:59 AM      0.00    180.00  42913.00      0.00  52197.00      0.00      0.00      0.00      0.00
02:36:00 AM      0.00    792.00  38848.00      0.00  43779.00      0.00      0.00      0.00      0.00
02:36:01 AM      0.00     76.00  37772.00      0.00  40670.00      0.00      0.00      0.00      0.00
02:36:02 AM      0.00   1188.00  36075.00      0.00  34866.00      0.00      0.00      0.00      0.00
02:36:03 AM      0.00    472.00  51469.00      0.00  52483.00      0.00      0.00      0.00      0.00
02:36:04 AM      0.00     36.00  47834.00      0.00 114033.00      0.00      0.00      0.00      0.00
02:36:05 AM      0.00    472.00  38658.00      0.00  27937.00      0.00      0.00      0.00      0.00
02:36:06 AM      0.00    232.00  39740.00      0.00  41848.00      0.00      0.00      0.00      0.00
02:36:07 AM      0.00    160.00  36747.00      0.00  44635.00      0.00      0.00      0.00      0.00
02:36:08 AM      0.00    224.00  39332.00      0.00  53103.00      0.00      0.00      0.00      0.00
02:36:09 AM      0.00    104.00  38634.00      0.00  28391.00      0.00      0.00      0.00      0.00
02:36:10 AM      0.00   5632.00  33431.00      0.00  54498.00      0.00      0.00      0.00      0.00
02:36:11 AM      0.00    364.00  36442.00      0.00  33114.00      0.00      0.00      0.00      0.00
02:36:12 AM      0.00   1836.00  43497.00      0.00  41946.00      0.00      0.00      0.00      0.00
02:36:13 AM      0.00  10344.00  51245.00      0.00  65355.00      0.00      0.00      0.00      0.00
02:36:14 AM      0.00    852.00  45842.00      0.00  83845.00      0.00      0.00      0.00      0.00
02:36:15 AM      0.00    108.00  45748.00      0.00  46839.00      0.00      0.00      0.00      0.00
02:36:16 AM      0.00     32.00  34394.00      0.00  49679.00      0.00      0.00      0.00      0.00
02:36:17 AM      0.00    780.00  64890.00      0.00  75265.00      0.00      0.00      0.00      0.00
02:36:18 AM      0.00    208.00  39566.00      0.00  25731.00      0.00      0.00      0.00      0.00
02:36:19 AM      0.00    240.00  35626.00      0.00  59575.00      0.00      0.00      0.00      0.00
02:36:20 AM      0.00    812.00  34641.00      0.00  37270.00      0.00      0.00      0.00      0.00
02:36:21 AM      0.00     36.00  42684.00      0.00  69320.00      0.00      0.00      0.00      0.00
02:36:22 AM      0.00    612.00  52234.00      0.00  48175.00      0.00      0.00      0.00      0.00
02:36:23 AM      0.00     24.00  39601.00      0.00  66273.00      0.00      0.00      0.00      0.00
02:36:24 AM      0.00   2768.00  39324.00      0.00  35404.00      0.00      0.00      0.00      0.00
02:36:25 AM      0.00    288.00  41789.00      0.00  39694.00      0.00      0.00      0.00      0.00
02:36:26 AM      0.00     76.00  32729.00      0.00  40195.00      0.00      0.00      0.00      0.00
02:36:27 AM      0.00    340.00  51577.00      0.00  51980.00      0.00      0.00      0.00      0.00
02:36:28 AM      0.00      0.00  33638.00      0.00  23383.00      0.00      0.00      0.00      0.00
02:36:29 AM      0.00   6096.00  46239.00      0.00  61952.00      0.00      0.00      0.00      0.00
02:36:30 AM      0.00    780.00  43664.00      0.00  41591.00      0.00      0.00      0.00      0.00
02:36:31 AM      0.00     76.00  53429.00      0.00  90753.00      0.00      0.00      0.00      0.00
02:36:32 AM      0.00    280.00  35280.00      0.00  43421.00      0.00      0.00      0.00      0.00
02:36:33 AM      0.00    216.00  48536.00      0.00  58680.00      0.00      0.00      0.00      0.00
02:36:34 AM      0.00    304.00  34422.00      0.00  45796.00      0.00      0.00      0.00      0.00
02:36:35 AM      0.00   1660.00  40127.00      0.00  31366.00      0.00      0.00      0.00      0.00
02:36:36 AM      0.00    680.00  41917.00      0.00  51056.00      0.00      0.00      0.00      0.00
02:36:37 AM      0.00    116.00  45201.00      0.00  32661.00      0.00      0.00      0.00      0.00
02:36:38 AM      0.00     36.00  34290.00      0.00  58867.00      0.00      0.00      0.00      0.00
02:36:39 AM      0.00    540.00  48726.00      0.00  41899.00      0.00      0.00      0.00      0.00
02:36:40 AM      0.00    364.00  52738.00      0.00  83514.00      0.00      0.00      0.00      0.00
02:36:41 AM      0.00    112.00  31862.00      0.00  21167.00      0.00      0.00      0.00      0.00
02:36:42 AM      0.00    216.00  44211.00      0.00  54888.00      0.00      0.00      0.00      0.00
02:36:43 AM      0.00     56.00  48720.00      0.00  53901.00      0.00      0.00      0.00      0.00
02:36:44 AM      0.00   7232.00  57474.00      0.00  46423.00      0.00      0.00      0.00      0.00
02:36:45 AM      0.00   6560.00  41343.00      0.00  37097.00      0.00      0.00      0.00      0.00
02:36:46 AM      0.00    304.00  36499.00      0.00  42063.00      0.00      0.00      0.00      0.00
02:36:47 AM      0.00    552.00  47454.00      0.00  96467.00      0.00      0.00      0.00      0.00
02:36:48 AM      0.00     44.00  38004.00      0.00  30841.00      0.00      0.00      0.00      0.00
02:36:49 AM      0.00      8.00  32554.00      0.00  55204.00      0.00      0.00      0.00      0.00
02:36:50 AM      0.00   1816.00  48402.00      0.00  50401.00      0.00      0.00      0.00      0.00
02:36:51 AM      0.00     76.00  44276.00      0.00  72442.00      0.00      0.00      0.00      0.00
02:36:52 AM      0.00    288.00  38176.00      0.00  26261.00      0.00      0.00      0.00      0.00
02:36:53 AM      0.00    152.00  37421.00      0.00  44987.00      0.00      0.00      0.00      0.00
02:36:54 AM      0.00    104.00  38821.00      0.00  27397.00      0.00      0.00      0.00      0.00
02:36:55 AM      0.00   1188.00  32180.00      0.00  70943.00      0.00      0.00      0.00      0.00
02:36:56 AM      0.00    516.00  41706.00      0.00  27071.00      0.00      0.00      0.00      0.00
02:36:57 AM      0.00    184.00  40901.00      0.00  53893.00      0.00      0.00      0.00      0.00
02:36:58 AM      0.00    516.00  47057.00      0.00  39302.00      0.00      0.00      0.00      0.00
02:36:59 AM      0.00     68.00  35490.00      0.00  42172.00      0.00      0.00      0.00      0.00
02:37:00 AM      0.00   5004.00  65982.00      0.00  81130.00      0.00      0.00      0.00      0.00
02:37:01 AM      0.00    424.00  37759.00      0.00  24841.00      0.00      0.00      0.00      0.00
02:37:02 AM      0.00    212.00  44404.00      0.00  54855.00      0.00      0.00      0.00      0.00
02:37:03 AM      0.00    244.00  41818.00      0.00  65045.00      0.00      0.00      0.00      0.00
02:37:04 AM      0.00     36.00  35729.00      0.00  44808.00      0.00      0.00      0.00      0.00
02:37:05 AM      0.00   7028.00  38803.00      0.00  34391.00      0.00      0.00      0.00      0.00
02:37:06 AM      0.00   1132.00  36411.00      0.00  45231.00      0.00      0.00      0.00      0.00
02:37:07 AM      0.00    384.00  40778.00      0.00  37904.00      0.00      0.00      0.00      0.00
02:37:08 AM      0.00    388.00  45414.00      0.00  50120.00      0.00      0.00      0.00      0.00
02:37:09 AM      0.00    140.00  47686.00      0.00  61489.00      0.00      0.00      0.00      0.00
02:37:10 AM      0.00    212.00  44579.00      0.00  75656.00      0.00      0.00      0.00      0.00
02:37:11 AM      0.00   1372.00  41603.00      0.00  56553.00      0.00      0.00      0.00      0.00
02:37:12 AM      0.00    312.00  43511.00      0.00  36188.00      0.00      0.00      0.00      0.00
02:37:13 AM      0.00    740.00  39930.00      0.00  51901.00      0.00      0.00      0.00      0.00
02:37:14 AM      0.00  13800.00  64704.00      0.00  62745.00      0.00      0.00      0.00      0.00
02:37:15 AM      0.00    156.00  38582.00      0.00  47014.00      0.00      0.00      0.00      0.00
02:37:16 AM      0.00    348.00  43290.00      0.00  34603.00      0.00      0.00      0.00      0.00
02:37:17 AM      0.00    248.00  39822.00      0.00  58885.00      0.00      0.00      0.00      0.00
02:37:18 AM      0.00     12.00  48774.00      0.00  70595.00      0.00      0.00      0.00      0.00
02:37:19 AM      0.00    484.00  41691.00      0.00  63040.00      0.00      0.00      0.00      0.00
02:37:20 AM      0.00    340.00  39181.00      0.00  44851.00      0.00      0.00      0.00      0.00
02:37:21 AM      0.00    152.00  36280.00      0.00  29308.00      0.00      0.00      0.00      0.00
02:37:22 AM      0.00    260.00  46322.00      0.00  55610.00      0.00      0.00      0.00      0.00
02:37:23 AM      0.00     12.00  34355.00      0.00  27873.00      0.00      0.00      0.00      0.00
02:37:24 AM      0.00   2812.00  42076.00      0.00  53029.00      0.00      0.00      0.00      0.00
02:37:25 AM      0.00    116.00  38884.00      0.00  47451.00      0.00      0.00      0.00      0.00
02:37:26 AM      0.00    380.00  43370.00      0.00  61748.00      0.00      0.00      0.00      0.00
02:37:27 AM      0.00    116.00  58183.00      0.00  72894.00      0.00      0.00      0.00      0.00
02:37:28 AM      0.00     24.00  37098.00      0.00  42871.00      0.00      0.00      0.00      0.00
02:37:29 AM      0.00   6440.00  53377.00      0.00  65957.00      0.00      0.00      0.00      0.00
02:37:30 AM      0.00    148.00  32561.00      0.00  16913.00      0.00      0.00      0.00      0.00
02:37:31 AM      0.00    272.00  45363.00      0.00  68715.00      0.00      0.00      0.00      0.00
02:37:32 AM      0.00    140.00  41107.00      0.00  20106.00      0.00      0.00      0.00      0.00
02:37:33 AM      0.00     12.00  38473.00      0.00  59378.00      0.00      0.00      0.00      0.00
02:37:34 AM      0.00   7796.00  35029.00      0.00  38223.00      0.00      0.00      0.00      0.00
02:37:35 AM      0.00    676.00  48829.00      0.00  65536.00      0.00      0.00      0.00      0.00
02:37:36 AM      0.00     80.00  49095.00      0.00  64443.00      0.00      0.00      0.00      0.00
02:37:37 AM      0.00    420.00  45845.00      0.00  47809.00      0.00      0.00      0.00      0.00
02:37:38 AM      0.00    240.00  40002.00      0.00  30833.00      0.00      0.00      0.00      0.00
02:37:39 AM      0.00    296.00  37896.00      0.00  66366.00      0.00      0.00      0.00      0.00
02:37:40 AM      0.00   1536.00  37815.00      0.00  31699.00      0.00      0.00      0.00      0.00
02:37:41 AM      0.00     92.00  44729.00      0.00  83928.00      0.00      0.00      0.00      0.00
02:37:42 AM      0.00    920.00  58966.00      0.00  35722.00      0.00      0.00      0.00      0.00
02:37:43 AM      0.00     72.00  48779.00      0.00  71090.00      0.00      0.00      0.00      0.00
02:37:44 AM      0.00    184.00  39777.00      0.00  31944.00      0.00      0.00      0.00      0.00
02:37:45 AM      0.00   2476.00  66570.00      0.00  90387.00      0.00      0.00      0.00      0.00
02:37:46 AM      0.00      0.00  35296.00      0.00  29446.00      0.00      0.00      0.00      0.00
02:37:47 AM      0.00    356.00  48838.00      0.00  53562.00      0.00      0.00      0.00      0.00
02:37:48 AM      0.00     36.00  33810.00      0.00  29984.00      0.00      0.00      0.00      0.00
02:37:49 AM      0.00    276.00  35588.00      0.00  42148.00      0.00      0.00      0.00      0.00
02:37:50 AM      0.00   1952.00  42547.00      0.00  39656.00      0.00      0.00      0.00      0.00
02:37:51 AM      0.00     36.00  39520.00      0.00  69287.00      0.00      0.00      0.00      0.00
02:37:52 AM      0.00    400.00  42980.00      0.00  49208.00      0.00      0.00      0.00      0.00
02:37:53 AM      0.00     52.00  44117.00      0.00  52518.00      0.00      0.00      0.00      0.00
02:37:54 AM      0.00    160.00  45470.00      0.00  69974.00      0.00      0.00      0.00      0.00
02:37:55 AM      0.00   1536.00  40104.00      0.00  35123.00      0.00      0.00      0.00      0.00
02:37:56 AM      0.00   7148.00  50355.00      0.00  59697.00      0.00      0.00      0.00      0.00
02:37:57 AM      0.00    452.00  47298.00      0.00  39635.00      0.00      0.00      0.00      0.00
02:37:58 AM      0.00    132.00  34900.00      0.00  60594.00      0.00      0.00      0.00      0.00
02:37:59 AM      0.00    460.00  46033.00      0.00  40009.00      0.00      0.00      0.00      0.00
02:38:00 AM      0.00    264.00  44603.00      0.00  70912.00      0.00      0.00      0.00      0.00
02:38:01 AM      0.00     44.00  33324.00      0.00  15461.00      0.00      0.00      0.00      0.00
02:38:02 AM      0.00    572.00  55955.00      0.00  56845.00      0.00      0.00      0.00      0.00
02:38:03 AM      0.00     16.00  44710.00      0.00  60726.00      0.00      0.00      0.00      0.00
02:38:04 AM      0.00     64.00  36393.00      0.00  38820.00      0.00      0.00      0.00      0.00
02:38:05 AM      0.00   7264.00  44542.00      0.00  57503.00      0.00      0.00      0.00      0.00
02:38:06 AM      0.00   1612.00  38405.00      0.00  24188.00      0.00      0.00      0.00      0.00
02:38:07 AM      0.00    344.00  37923.00      0.00  31203.00      0.00      0.00      0.00      0.00
02:38:08 AM      0.00     48.00  48640.00      0.00  79494.00      0.00      0.00      0.00      0.00
02:38:09 AM      0.00    148.00  33736.00      0.00  59046.00      0.00      0.00      0.00      0.00
02:38:10 AM      0.00    932.00  67266.00      0.00  51197.00      0.00      0.00      0.00      0.00
